Periodo,USD/CLP,11 month expected MPR,Ex-Ante Real Rate,M1,M2,REER,Oil Price,Core CPI M/M_sa,Overall PPI_sa,Manufacturing PPI_sa,Mining PPI_sa,Utilities PPI_sa,Agri PPI_sa,IMACEC Total_sa,IMACEC Production of Goods_sa,IMACEC Commerce_sa,IMACEC Services_sa,IMACEC Factor Cost_sa,Real Wage Growth m/m_sa,Labor Cost m/m_sa,Nominal Wage Growth m/m_sa,Unemployment Rate_sa,Headline CPI_sa
2019-10-01,0.004,1.75,-0.957,0.017,0.005,0.002,-0.045,0.23322826316356543,0.004094394381971039,-0.00038144344237645554,0.0072294053371132466,-0.003316217658967646,0.0014969158791369635,-0.002970043473725169,-0.009259624584550138,-0.014126793053605653,0.004679568632620271,-0.00403152528623265,0.058963546901544484,0.34628316671192005,0.3800020198251667,7.387442440259448,-0.22882530115329844
2019-11-01,0.077,1.5,-0.95,0.045,0.027,0.002,0.057,0.15451970178949376,-0.0009446565766414476,-0.0014432975624358297,-0.006502949745643004,0.030610686734590185,0.0542992873327689,-0.031985503198474804,-0.009278426641496584,-0.023653887943814227,-0.045869668221586474,-0.0384165077062193,-0.13743579630560632,0.36220738771109984,0.22045752944685326,7.3856413017687075,0.38164915096622043
2019-12-01,-0.008,1.75,-1.45,0.042,0.019,0.081,0.061,0.2847010194173485,0.05199877969169938,0.02917763643854602,0.10262177600833239,-0.013055332243692102,0.010351921818139175,-0.005496462288405068,0.0006538195216776455,-0.001139619004535476,-0.0240885304374867,-0.011051090365145923,-0.1795205318709483,0.08089954899580185,0.06170882976077682,7.537558279026228,0.3159383966946554
2020-01-01,0.003,1.75,-1.45,-0.011,-0.014,-0.003,-0.052,0.002410273237453825,0.0017983714935276285,0.003823079113119786,0.0064507125741723875,0.0208468135344229,0.012123265384698437,0.04124707217780994,0.023692721763271057,0.10905864476908214,0.02659394190962712,0.06146639591116092,0.3230531232899191,0.4473817028904358,0.4285089724475046,6.9262309820624575,0.2302998393441086
2020-02-01,0.031,1.75,-1.25,-0.001,-0.01,0.008,-0.127,0.4835148431291346,0.005004501719008513,0.008819012439305444,-0.00515164811341594,0.015128483132183956,0.053470712548478024,0.007236384971606544,0.011780033272483975,0.006863217484660386,0.021581174045035872,0.015076464020716981,-0.049451589183497346,0.3244945016007082,0.30018647048544145,7.560823483205721,0.2650777631245946
2020-03-01,0.054,1.5,-1.825,0.047,0.017,0.015,-0.428,0.14165415099221973,-0.024712717805393893,0.007618206605591334,-0.03747828079322556,-0.022913648722104975,0.0047039860606906455,0.009644664794297687,0.016909475095653995,0.012534760127851069,0.0058217504252049135,0.005988473371239339,-0.060509876900014636,0.44055554515214385,0.5570595586456687,7.846096333171243,0.6199812491743847
2020-04-01,0.017,0.5,-2.4,0.081,0.021,0.025,-0.399,0.2504678382036612,-0.000835360714873867,0.005727279888036067,-0.06389174656556437,-0.008082965281815754,0.007094642370325192,-0.07890576587950235,-0.057826087507364246,-0.09487561383534751,-0.07779358296534308,-0.07713979486154374,0.2935042140576029,0.4649854897696458,0.4580440963877488,8.042702300218366,0.22083011784582346
2020-05-01,-0.037,0.5,-2.0,0.036,-0.006,-0.006,0.522,0.14537031785676055,-0.0016934389133162957,0.0017743499454247235,0.0016772185143358155,0.002821067995026764,0.034923528101865775,-0.07675555725607555,-0.02880730973714135,-0.1139362512221081,-0.09997021363479483,-0.07972901028238433,-1.0653967852663233,-1.3416216409559858,-1.0090459585282743,8.648190648743059,0.06639084137638789
2020-06-01,-0.034,0.5,-2.0,0.046,-0.0,-0.042,0.382,0.22303223017435989,-0.0030581225715259307,-0.019472027326786535,0.014834827108894702,-0.02669809901362695,-0.013611569891482215,-0.016895539049914858,-0.012260148877727604,-0.05885000656640936,0.00662682042902841,-0.013530222088134827,0.4070113684383777,0.4735911048848776,0.3797286832326138,11.224323981325844,0.09978946385556497
2020-07-01,-0.011,0.5,-2.0,0.019,-0.018,-0.014,0.08,0.1815153524927592,0.024648105069025428,-0.006645651110815834,0.06526321327238635,0.0019014336802784934,0.013364149576634416,0.014751326282068402,-0.014814058552934745,0.06351927777383917,0.030189419064144744,0.008971805380183218,0.14630360856574157,0.4713587555205792,0.29547171041509673,12.110520617395343,0.23169646667014462
2020-08-01,-0.0,0.5,-2.0,0.113,0.009,-0.004,0.035,0.2531935411028877,0.03906198323499055,0.0017892813472071408,0.08630548427522715,-0.002016096829318057,0.0015998829747875792,0.034718742598482406,0.013184296599428222,0.0660085260206471,0.03361639838437715,0.030874537505650057,0.3135586739949095,0.6772336312499144,0.3051579480741948,12.954270076703093,0.054031717770659
2020-09-01,-0.014,0.5,-2.1,0.062,0.001,0.013,-0.094,0.31614591818021803,0.011310399520671156,0.002885737071451835,0.024224266952948582,-0.004751500705331006,-0.003959533530052126,0.012245266442577847,0.006790930633998958,0.1399897598381572,-0.02800206719708353,-7.861853343719971e-05,0.23996009237343463,0.5345479478888343,0.5264733811591429,12.855988794221807,0.23661402798047687
2020-10-01,0.019,0.5,-2.2,0.003,-0.009,-0.008,-0.014,0.6547346559740073,0.009475651667912192,0.003381737275542981,0.016214048745782327,0.009441863793989737,0.027493838978029404,0.05634699427105212,0.031610309281475686,0.06743532613528558,0.07208272351950744,0.05670741338512769,0.4585834226755337,1.1439233381230969,1.1892017933352843,12.449617830516331,0.2584347436016924
2020-11-01,-0.032,0.5,-2.4,-0.015,-0.009,0.018,0.063,0.10517274079974762,0.007260331309727404,0.006178256333587035,0.01963084223792623,0.001675819353396276,0.0012045908106457833,0.016257054822678425,0.020859893824147414,0.03966129991182861,0.01013926686566946,0.005472591387797578,0.30340738232863235,0.6209315558744231,0.5369307466544322,11.888063371135072,0.19040962723494992
2020-12-01,-0.037,0.5,-2.4,0.067,0.023,-0.019,0.169,0.25748203468778735,0.012566696397828802,0.0022780325126744144,0.028953845407355634,0.00536559365075136,-0.007861069466867621,0.018061134871509704,0.0048680403048525014,0.02056394632081518,0.012014304112142583,0.01207676890304165,0.6761465309295698,0.7620778390903818,0.677828869744657,11.198653934157653,0.03153637083318503
2021-01-01,-0.015,0.5,-2.5,0.052,0.018,-0.02,0.096,0.26849763065756826,0.01629191288842482,0.008290577671718369,0.03130769502239644,0.007662168257161352,0.0033184503784847164,0.02867858291765754,0.004351576682166652,0.02372095381947628,0.01065363642020387,0.04980237156581963,-0.5617589406125837,-0.09302737935017535,-0.21241481093013725,10.159908859609343,0.3856942052001028
2021-02-01,-0.001,0.5,-2.5,-0.014,-0.009,-0.01,0.141,0.20278384484133277,0.01927414007411505,0.013761911963048087,0.025033375081780725,0.002534524758092258,0.008843585916991092,-0.024453152895329316,0.0018721962995547209,0.026584982174387137,-0.025258065326190543,-0.011735101393154937,-0.010778642946449424,0.5779993915119274,0.5460526466938885,10.346305564682877,0.32418314825064914
2021-03-01,0.005,0.5,-2.5,0.012,0.001,0.003,0.054,-0.00476815381912532,0.020939121622429644,0.012584936286854346,0.04039733112500138,0.008004712083979768,-0.019375778434747984,0.022893860279510764,0.0026496094387427616,0.011952832847240899,0.03783067937810075,0.017437036251760074,0.03702362271392423,0.629420605743962,0.4367892084983107,10.274926541127018,0.47227253085037174
2021-04-01,-0.025,0.75,-2.5,0.002,0.004,-0.003,-0.018,0.33334427494619145,0.054176770320012044,0.02046909527616009,0.040175600329737875,0.007331346787326207,-0.034946066764053624,0.012626013593981883,0.006149366992029781,-0.017089819887610005,0.03579371988227523,0.007462651211260246,0.5582033113261944,0.721138719619987,0.6382051131549339,10.094087313633175,0.44103025896068554
2021-05-01,0.006,0.75,-2.5,0.119,0.044,-0.021,0.065,0.34043330448525855,0.00806410111338933,0.01760236681478283,0.017022672957450878,-0.0060340155353535395,0.011985149986259115,0.005010077318938294,0.012168300100107485,-0.01244607859955181,0.01085215987267869,0.0017149264435507225,0.019719614169031674,-0.2390349503956474,0.5229474278097943,9.808290288434923,0.48735272121199646
2021-06-01,0.02,1.0,-2.7,0.029,0.002,0.021,0.065,0.34498626771018404,0.06818437580032534,0.020209461074260582,0.11145213533140222,0.004406950060964674,0.00263756766990963,0.015250454841131997,0.004828017768073491,0.08718553786872317,0.010819999145763806,0.007440450269768896,-0.3296168613547604,0.009857249011490599,-0.04892855647840727,10.092845571922174,0.5423765833859431
2021-07-01,0.033,1.5,-2.669,0.013,0.012,0.025,0.028,0.5683115212547086,-0.002563323858961757,0.023988464514904304,-0.01626681202585549,0.0038856120062358435,-0.005000256952335089,0.021441550512257868,0.013706200606428035,0.013832487606394238,0.03754277030843546,0.018453413146362105,0.22833376415159068,0.6540794766121956,0.5604452637576154,9.423414374216486,0.4963276511354613
2021-08-01,0.039,2.0,-2.75,-0.0,0.007,0.022,-0.056,0.20651081531821977,0.017153691577201827,0.025608875363011204,0.02388816543334188,0.006146789437532605,-0.006622535841423995,0.010770589266694459,-0.010569296141844771,0.0061023680393750765,0.008185129796260668,0.005150668583214328,0.2709679479563266,1.0090359966375206,0.8042460160822528,8.891056979908873,0.7077732177247682
2021-09-01,0.005,3.5,-2.8,-0.006,0.002,0.037,0.051,0.6504691012920714,0.03213806153814777,0.02513354596696705,0.029591194205736984,0.031196350578764957,0.022237553964271274,0.02012936033790265,-0.006553148678446568,-0.017805764041753144,0.04684790527636734,0.018317683622594845,-0.1119543620314177,0.6303143403881777,0.5324819189759522,8.554412313057016,0.5615470456567704
2021-10-01,0.039,4.0,-2.25,0.003,0.01,-0.002,0.123,0.689898352232456,0.006861383068290212,0.013543381623380864,0.005360896467768911,0.0010125990098901077,0.004464624301520529,0.01552898785245967,-0.008844237503523714,-0.003324825580782974,0.032435864298075524,0.011823237931124102,-0.6323116699840143,0.7032597786528211,0.6088884248209215,8.500458648773837,0.8150133857532679
2021-11-01,-0.002,5.0,-2.05,-0.016,-0.006,0.032,-0.026,0.7511452130689281,0.045089532721057854,0.01902179494128562,0.07834499882068614,-0.013420675595423898,0.05987035960614558,0.015082854301770195,-0.00941616078868443,0.019002368647776678,0.012766224184223098,0.007899776954455373,-0.24684443144125,0.6254322238654301,0.7417687808640924,8.370912457567133,0.8121863803507334
2021-12-01,0.045,5.0,-1.336,0.015,0.005,-0.004,-0.089,0.8018073209095684,0.010525950807974048,0.024083326381870038,0.0025892077381134797,0.02123814296876093,0.009848436445722069,0.018320490616787373,0.013359042573684629,0.012732088553301804,0.014449945502528212,0.014546748788494247,0.15873621658433554,0.7393033391206725,0.6824171660968272,7.8596413052868055,0.4796334678558087
2022-01-01,-0.032,6.0,-0.486,-0.037,-0.016,0.037,0.169,0.8066557104251378,0.015053607704435434,0.025969509695604697,0.014705948863218788,0.005468278815829361,0.007016425140833553,-0.02445930891067577,-0.0030677802182375036,-0.007356243107674715,-0.042982762308382605,0.005302518708901617,-0.18125264916428985,0.7446900928501994,0.7038408614677769,7.083051691150599,0.9526260974492416
2022-02-01,-0.018,7.0,0.7,-0.042,-0.015,-0.028,0.132,0.8047488502963974,0.008372473033337751,0.012373447368275437,0.007222251831768958,-0.009893531949701108,0.00835683620752632,-0.030357163254959754,-0.029692382693702613,-0.02598213669241045,0.008364437802320018,-0.01935477101656817,0.07772217574737472,0.9643414718431429,1.2123589113482947,7.388513575927574,0.8233283954218327
2022-03-01,-0.01,7.0,0.33,-0.03,-0.001,-0.004,0.212,0.8431866755691804,0.00527852999879137,0.011787958972167781,0.005897714861361661,0.014265821863674737,0.024564704529832816,0.0032910765452503,-0.01100758353683455,0.004568217001650651,0.005514526719952083,-0.000742896591495637,0.04811602369923934,0.5043212274180109,0.5662515892203727,7.498087125475263,0.7042271821899686
2022-04-01,0.02,7.0,1.0,-0.015,0.009,-0.016,-0.12,0.95267590327153,0.013107634339804887,0.009630668975593918,-0.012507193661201114,0.0184874894235949,0.014351594863586042,0.016527208271977623,0.0523157630918155,0.01726064175177411,0.013565793224279588,0.014198458852174689,-0.8584687132375943,0.7301418238573928,0.6619579895705353,7.553239722311808,1.8388539338074852
2022-05-01,0.042,7.5,1.823,-0.04,0.007,0.011,0.083,0.9931443798576443,0.01691730960451553,0.04600860779960432,0.005560900607579704,0.016225655970117145,-0.008905461602627467,-0.0010027020840609607,-0.02747757747066755,-0.028186877890692005,0.005505012375380288,-0.008245322784724507,-0.39309120247496865,0.6720930988237284,0.9664580852217878,7.4490367877079215,1.4204241807351512
2022-06-01,0.01,7.5,2.313,-0.024,0.013,0.008,0.092,1.186868903704637,0.01144882695995067,0.03305462565126997,-0.0006241713062693673,0.004312458072150909,0.003318805834233109,0.010511964918913267,0.05893100593533133,0.00313828576278969,0.021437874071658477,0.013711004927891488,0.03702580274699069,1.3741040114321004,1.3400775727521044,7.88132451734064,1.3931219993577664
2022-07-01,0.112,8.0,2.329,-0.036,0.007,0.006,-0.088,0.7239902682913262,0.016635115802790104,0.011935369543322374,0.020946493410250892,0.0134512387059155,-0.00793199850838076,0.002151259619593497,-0.009346371676432291,-0.007868604070443666,0.010931374626753386,-0.0019567360003390523,-0.5297691355767274,0.6518752945543411,0.7242887313749818,7.80103672743753,1.3248449140524559
2022-08-01,-0.052,8.5,2.45,-0.04,0.005,0.081,-0.116,0.8736679147808671,0.008431232003198298,0.05558775730844658,-0.013023045097604099,-0.00450839528107775,0.009399500449960796,-0.010725006643876364,-0.010826047754767972,-0.015581011847911753,-0.029722116866464907,-0.016147721627025505,-0.3852636366829959,0.7253909298196098,0.5314060599594188,7.855274302387408,1.247362452124396
2022-09-01,0.018,8.75,3.55,-0.01,0.008,-0.061,-0.098,0.7824397974067205,0.009007954674502308,-0.0061057266914907316,0.005595182373459345,0.018974300356704926,-0.00405727795857825,0.03591776180040369,0.012511001107078906,0.01743431284779195,0.07277932519036323,0.037833077688680966,0.13351179827626836,1.6732604593483846,1.5787111285735258,7.833785026419492,1.345331169166935
2022-10-01,0.038,8.5,4.766,-0.028,-0.001,-0.01,0.037,0.6195588871918216,0.0016131080920315276,0.0018510500466153183,-0.004589237934028568,0.023846720438782616,6.716087782256651e-05,0.004795994936367624,0.0021243395443226627,0.012953234568227629,0.006655125925131615,0.0035311461197392417,-0.44951520265966055,0.587160360931377,0.5792220631760018,8.013117812762838,0.7247325895607359
2022-11-01,-0.041,8.0,5.45,-0.031,0.005,0.019,-0.022,0.8003058401164496,0.01513921042622781,0.02281943439754975,0.012711393451917062,0.022236505934738554,-6.317619691376293e-05,-0.006417628961604388,0.010770641320286212,-0.02368956588295711,-0.03434801614451233,-0.0109118327163002,0.4962899114208679,0.6415920263939923,0.7077695275960051,8.094804299102993,0.020513235487927384
2022-12-01,-0.045,7.75,5.95,0.017,0.016,-0.045,-0.118,0.4353347190777035,0.013759072230099333,-0.005063905658877365,0.027840080171173044,0.01796034318875825,0.011193231497188656,0.00299033037298007,-0.015298860337168915,0.004862394578726042,0.008190625537537306,0.000591411123924912,-0.2280247800794025,0.7878773166920463,0.6992684727717754,8.153394253813707,0.7432356206233987
2023-01-01,-0.056,7.0,6.25,-0.016,0.011,-0.032,0.03,0.7741945672071026,-0.0634342564333359,-0.01751370629136091,-0.09673820611058905,-0.04091516736892638,0.013923480802238382,-0.008561181331152898,-0.003244920971124554,0.010989334060226508,-0.01429411930850906,0.007384931377920449,0.3004623248619356,0.8801756564852965,0.9504288088555677,7.936724143189946,0.6462652452864922
2023-02-01,-0.034,7.0,6.25,-0.017,-0.003,-0.043,-0.004,0.6050979422623464,0.00034397908756819825,-0.020903241341495602,0.015941309343603847,-0.011911290304036145,0.14734310365427825,-0.000579521464045385,0.02123724738277065,-0.004475444811550072,0.01045270672664346,0.011735599127787003,0.87027890132893,1.2309689305541787,1.4793912890498473,8.216173114553534,0.37662498095448027
2023-03-01,0.014,7.25,6.45,-0.005,0.009,-0.037,-0.051,0.5880827480530205,-0.03936698408365366,-0.016673666998773623,-0.060529032482040813,0.014158955129814837,-0.08916761421962019,-0.004553310322683454,-0.04013846498427159,0.015923281549497847,0.0048446586324042,-0.006720992886890292,0.44713150370195454,0.5120875904493796,0.5684641196010438,8.393777973296675,0.4433088252734103
2023-04-01,-0.007,7.25,6.75,0.001,0.007,-0.001,0.085,0.5678548095624899,-0.002626175864970128,-0.013206394145827053,-0.002160093259816403,0.0029217478032206833,-0.003295682039528916,-0.002463895125196902,0.029025267175806363,0.043753896022855274,0.0019086805592449796,-0.004555154864832295,0.05315315931602662,0.808648622779136,0.8139435213273933,8.587731606843711,1.014590126762964
2023-05-01,-0.006,7.0,6.95,-0.001,-0.001,-0.003,-0.108,0.5403535769748152,-0.018830217776952284,-0.01042404918842526,-0.03646389898418344,0.06465683365767515,0.006888742820448044,-0.0028594907572070463,0.0035449952542806334,-0.07380165253466563,-0.013799820333007218,-0.005345525973584057,0.3658200381421542,0.27131365674819363,0.5599408790387133,8.516818054904768,0.24295542876245785
2023-06-01,0.002,6.75,7.25,-0.005,0.009,-0.017,-0.014,0.5406584720686904,-0.03948627237639328,-0.0077428919976010886,-0.06421404364516818,-0.019012030862487622,0.016353900580692943,0.00035373738641040174,0.020084910196476236,0.05117291954468382,0.02663125048848309,-0.0023770402131267944,0.529217863935613,0.8510206060781149,0.8064641454308278,8.657788110087477,0.22727470906605404
2023-07-01,0.017,6.0,7.702,-0.012,0.002,-0.004,0.072,0.08482413869852944,0.017163274566318172,-0.007513027403054225,0.039327057960353046,-0.011164193791080024,0.0045339029505600936,0.009977146339496434,0.01781872793602958,-0.03407939889574438,0.008189492613205576,0.008737543334433853,0.2054634111719401,0.3543451982234636,0.4241741008816915,8.61258286084378,0.24796214249691284
2023-08-01,0.052,5.0,6.75,-0.006,-0.005,0.018,0.076,0.01611849604246604,0.013354026166683167,-0.0007542022182503024,0.039384056329725706,-0.041708302796128,0.0023437526975056758,0.014163185928123278,0.003513016425228095,0.007001802696916344,0.004611410163704033,0.013503200415293095,-0.14792986029301483,0.40204511342170046,-0.390464379879095,8.660868391197763,0.17055765861505726
2023-09-01,0.034,5.0,6.118,0.012,-0.001,0.042,0.091,0.1178581452080549,0.04861413429739573,0.028228405613116535,0.057327413340002895,0.018332939718410324,0.06096568138411965,0.013371619655505582,0.0033266925582353703,0.02077533180905323,0.02387086920817432,0.012007766538054652,0.0073162150046642005,0.3394212964417069,0.35009980139037666,8.751103952293652,0.22821304613512908
2023-10-01,0.047,5.25,6.05,-0.006,0.0,0.022,-0.03,0.5470047947651996,0.01872052319533488,-0.002206203107171869,0.021476282234918286,0.0428354356187538,0.06163849413437382,0.016295564731049306,0.031237028665595204,0.0011468819229473112,0.00313445863279313,0.014046996946109776,0.4063356401229785,1.1504996121876778,1.309890646408125,8.74368950502593,0.7404188938438758
2023-11-01,-0.043,5.25,5.7,-0.009,0.0,0.037,-0.089,0.45421240857416273,-0.0038214873036950658,0.011865883410880183,-0.003749802184618815,-0.04672807267856729,0.0037902199895341274,-0.000540859231931267,-0.0222930535748809,-0.005820714606980432,-0.0025563530521881053,-0.0006957260365798752,0.481641776155751,0.5863296453974987,0.648106581109335,8.835908065507825,-0.08007054627334564
2023-12-01,-0.013,5.25,5.624,0.037,0.011,-0.035,-0.059,-0.12108473615507687,0.0013666872431397706,-0.008687390033521317,0.006301023249700883,0.019036544200831756,-0.004385353256794698,0.006163817069848716,0.0001883339275562182,0.015637165192787163,0.0012986182654056988,0.004195654557495827,-0.1733547562654022,0.3154526060192901,0.48053017143916377,8.85886274889347,0.17751986502656503
2024-01-01,0.038,4.75,5.25,0.007,0.006,-0.014,0.026,0.33914840309427824,0.009723306603984253,0.00234494903538617,0.01612941054448004,0.02262446648703488,-0.021866723116440848,-0.03070167807853054,-0.0870584649162134,-0.02116401675109439,0.0021029324691882803,-0.030210237694514697,0.49200410064548095,0.42028832212663214,0.563567654120785,8.70379734017415,0.035331980427174114
2024-02-01,0.061,4.0,4.25,-0.004,0.004,0.025,0.047,0.5164610393144918,0.00791314384065185,0.00839600671970664,0.00368581763902573,0.016937175369912745,-0.012760410018865534,0.033281208282294056,0.08542032864514174,0.057172526039712485,0.007923231981252943,0.04260768979812199,0.14712421676642778,0.3354834979200842,0.5025093036877354,8.690433234352188,0.22884627268808527
2024-03-01,0.005,4.25,4.25,-0.004,0.008,0.059,0.019,-0.06191163975560765,0.010026566933559036,0.010724099367963154,0.011827906711553166,0.022479364630733467,-0.00092975102674579,0.014717963122547105,0.00959543079169708,-0.004773133994577156,0.003139008865350887,0.014354583247301184,-0.019019604917104527,0.6093439611588812,0.6798982808848751,8.568244836005162,1.2900277025560913
2024-04-01,-0.008,4.25,3.468,0.01,0.008,0.005,0.051,0.3850330786976044,0.014485430140371174,0.008103154408849084,0.03113140287888011,0.02164650470059734,0.004776519747990732,-0.04568293920522436,-0.009240411252465181,-0.020961043523464687,-0.031019353503324465,-0.04592271722549808,0.40770371649926573,0.27245420740760595,0.44805631969188275,8.490322958572907,0.2865292310914618
2024-05-01,-0.044,4.5,3.157,-0.009,-0.001,-0.016,-0.09,0.384627807389067,0.00839817242242748,0.007109277893959798,0.021299165890168052,-0.04753032644678742,0.005706396579162651,0.016064145051617275,0.01426548831203675,0.018334871013897018,0.0007826200832639976,0.022986051024455313,0.25638478012785276,0.6178872986275457,0.6099465973681855,8.547567865145723,0.3628458112113523
2024-06-01,0.009,4.5,2.708,0.007,0.01,-0.045,0.007,0.385711405649319,0.009472401000475208,0.005732482928825337,0.015058241616627898,0.025302058261959824,-0.0007140106028910107,-0.031994149618955456,-0.003785562335874418,-0.012430072354648596,-0.0011769518390399693,-0.03985925019537441,0.030292484163853522,0.38297538460325536,0.5110833235010844,8.507518587275964,0.36241900526264104
2024-07-01,0.012,4.75,2.15,-0.002,0.012,0.003,0.035,0.3435680816597625,0.002109185840609481,0.0037408771570968617,-0.006089124090977047,0.02595672804440324,0.012978792400563157,0.004213779436353024,-0.0016076896365478412,0.02684964536262619,-0.005252902311100635,0.0037476789874305097,0.3970497770646292,0.648989821738323,0.7328973252807016,8.534878867289985,0.3673997694139154
2024-08-01,-0.008,4.75,1.95,-0.012,0.003,0.007,-0.053,0.26396458146374746,0.006773664784719409,0.002285308157019856,0.005361517940764587,0.02672544861348289,-0.05512705959366996,0.0563142640931789,0.013822670108454876,0.014931456830232804,0.0722948132205098,0.05508410727052445,0.6857201687471883,2.1937593682494225,0.6920936499421416,8.511322507855802,0.3990754534793823
2024-09-01,-0.004,4.5,1.728,0.014,0.0,0.002,-0.08,0.25704820262555544,0.009672161058032754,0.008459595800695704,-0.007008887528602278,0.02474521023084519,0.01314763504631725,0.0022342754317730626,0.003733328436046587,-0.0033521394016751797,-0.002294507509365308,0.0006440639655710956,0.362831970899065,0.6503818823050632,0.8357830885787059,8.47597787480904,0.4062461696016361
2024-10-01,0.008,4.25,1.7,-0.009,-0.002,-0.0,0.018,0.4,0.009164287662324494,-0.023495080429290452,0.016373069100781117,0.02492184300754923,0.015046610732016207,-0.00011847292890648786,-0.0091412457863084,0.011046755363413097,-0.0027393704199791882,-0.00034843867979263143,0.33352937019915435,0.5863426722979521,0.7342917787776255,8.41883197316183,0.36646822365321163
2024-11-01,0.04,4.5,1.65,0.013,-0.002,-0.006,-0.018,0.2142595428696547,0.015503562349539552,0.0008496828109036984,0.023840020199889296,0.025626952890420704,0.10013674613848852,0.017077544522599075,0.015138811601277828,0.02849411002108914,-0.0008733105606082633,0.0188323085361531,-0.11271527165185768,0.4886051510924618,0.6030087112825734,8.344256790072578,0.5256599957716153
2024-12-01,0.011,4.5,1.55,0.04,0.008,0.024,-0.007,0.22181853575644883,0.01513738634436526,0.011876475705769824,0.014304983431246716,0.027529045308472347,-0.13595697449053454,0.006984426642688762,0.015551088218951764,0.0039953731697504255,-0.0045461877674882675,0.007310064325950931,0.6395577494146761,0.5969778179827994,0.761349714232355,8.292875215019006,-0.5961491052955108
2025-01-01,0.019,4.5,1.2,0.005,0.003,0.007,0.072,0.21022059333176984,0.011189452790818255,0.010105064933507555,0.010619958065005385,0.027928059198922137,0.01897457819424292,0.009429462469551175,0.010829802619152423,0.03022426354498392,0.020246285283682913,0.0034752589947663753,0.005225470798662979,0.5344758308282245,0.6774639100167875,8.436335562720336,0.5391302377895382
2025-02-01,-0.031,4.5,1.4,-0.011,0.0,0.008,-0.05,0.12664112445526773,0.0178088795120151,0.008181882959515288,0.019483277663650742,0.032606115394698765,0.027295383685829063,0.0035363200088626284,0.005273186754553849,0.013797479994473068,-0.00948883613213164,0.0023838453748050853,0.1899077038582066,0.649060913906363,0.8071478621722148,8.354029287240829,0.577322375177518
